"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"EN7QHWA4","journalArticle","2022","Verhelst, Joachim; Coudron, Inge; Ompusunggu, Agusmian Partogi","SCADA-compatible and scaleable visualization tool for corrosion monitoring of offshore wind turbine structures","","","","10.3390/app12031762","","","2022","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","12.0","","","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/57IT884J/Verhelst et al. - 2022 - SCADA-compatible and scaleable visualization tool for corrosion monitoring of offshore wind turbine.pdf","","monitoring; corrosion; software; cross-platform; gui; hmi; scada; visualisation; wind-turbine; windfarm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V8F47MPM","journalArticle","2022","Chatterjee, Joyjit; Dethlefs, Nina","Automated question-answering for interactive decision support in operations & maintenance of wind turbines","","","2169-3536","10.1109/ACCESS.2022.3197167","","","2022","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","10.0","","","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/TTNBFS7U/Chatterjee and Dethlefs - 2022 - Automated question-answering for interactive decision support in operations & maintenance of wind tu.pdf","","deep learning; artificial intelligence; decision support; predictive models; wind turbines; decision support systems; data models; maintenance engineering; formal language generation; interactive systems; knowledge engineering; knowledge graphs; natural languages; question answering (information retrieval); questionanswering; transformers; wind energy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W29JBC4R","journalArticle","2023","Gallmetzer, Sandra; Lindig, Sascha; Herz, Magnus; Moser, David","Automated fixing cost estimation of photovoltaic system failures for the creation of a decision support system","","","2367-198X","10.1002/solr.202300562","","","2023","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","7.0","","","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/G2PNIM4C/Gallmetzer et al. - 2023 - Automated fixing cost estimation of photovoltaic system failures for the creation of a decision supp.pdf","","data analytics; fault detection; photovoltaic (pv) system maintenance; photovoltaics; solutions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RPRBKZ5J","journalArticle","2025","Duan, Yating; Ren, Hongxiang; Rodrigues, Filipe; Meng, Yao; Wang, Delong; Sun, Jian","Integrated quay crane and automated guided vehicle scheduling with charging decisions","","","0305-215X","10.1080/0305215X.2025.2543277","","","2025","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","","","","","","","","","","","","","","","","","","","","","","agvs; automated container terminal; charging decisions; energy consumption; integrated scheduling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z9H9YYJW","journalArticle","2025","Rakhmonov, I. U.; Korjobova, M. F.; Ushakov, V. Ya.; Hoshimov, F. A.","Mathematical modeling of electrode motion control in an electric arc furnace based on fuzzy logic","","","2500-1019","10.18799/24131830/2025/9/5150","","","2025","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","336.0","","","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/PDU5677W/Rakhmonov et al. - 2025 - Mathematical modeling of electrode motion control in an electric arc furnace based on fuzzy logic.pdf","","energy efficiency; fuzzy logic; intelligent control; arc length; defuzzification; electric steelmaking; electrode movement; mathematical model-ing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUIYR9EM","journalArticle","2020","Aksanli, Baris; Rosing, Tajana Simunic","Human behavior aware energy management in residential cyber-physical systems","","","2168-6750","10.1109/TETC.2017.2680322","","","2020","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","8.0","","","","","","","","","","","","","","","","","","","","","internet of things; buildings; energy management; computational modeling; human factors; energy consumption; cyber-physical systems; energy scheduling; home appliances; residential energy; user behavior; user flexibility","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3GC2839X","journalArticle","2024","Nagappan, G.; Maheswari, K. G.; Siva, C.","Enhancing intelligent transport systems: A cutting-edge framework for context-aware service management with hybrid deep learning","","","1569-190X","10.1016/j.simpat.2024.102979","","","2024","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","135.0","","","","","","","","","","","","","","","","","","","","","context -aware service; data gathering; emergency alert; incident detection; smart intelligent transport","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JXGDXK7I","journalArticle","2024","Coelho, Fabricio O.; Pinto, Milena Faria; Biundini, Iago Z.; Castro, Gabriel G. R.; Andrade, Fabio A. A.; Marcato, Andre L. M.","Autonomous UAV exploration and mapping in uncharted terrain through boundary-driven strategy","","","2169-3536","10.1109/ACCESS.2024.3422834","","","2024","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","12.0","","","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/N6KBEZWH/Coelho et al. - 2024 - Autonomous UAV exploration and mapping in uncharted terrain through boundary-driven strategy.pdf","","deep learning; decision making; real-time systems; navigation; three-dimensional displays; autonomous aerial vehicles; autonomous missions; autonomous systems; drones; exploration; terrain mapping; uav; unpredictable terrain; yolo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SBJUTMYK","journalArticle","2024","Alemdar, Kadir Diler; Codur, Muhammed Yasin","A new approach to detect driver distraction to ensure traffic safety and prevent traffic accidents: Image processing and MCDM","","","","10.3390/su16177642","","","2024","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","16.0","","","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/34TZJ5MW/Alemdar and Codur - 2024 - A new approach to detect driver distraction to ensure traffic safety and prevent traffic accidents.pdf","","traffic safety; driver distraction; sustainable development goals; traffic accidents; ahp; yolov8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AFVRHHYM","journalArticle","2022","Lv, Mingsong; Xu, Enyu","Deep learning on energy harvesting IoT devices: Survey and future challenges","","","2169-3536","10.1109/ACCESS.2022.3225092","","","2022","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","10.0","","","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/MQ8NMWNX/Lv and Xu - 2022 - Deep learning on energy harvesting IoT devices Survey and future challenges.pdf","","deep learning; embedded systems; internet of things; software; pollution; batteries; dnn inference; energy harvesting; green products; iot devices","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MCWQJX9R","journalArticle","2023","Heidari, Arash; Navimipour, Nima Jafari; Jamali, Mohammad Ali Jabraeil; Akbarpour, Shahin","A green, secure, and deep intelligent method for dynamic IoT-edge-cloud offloading scenarios","","","2210-5379","10.1016/j.suscom.2023.100859","","","2023","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","38.0","","","","","","","","","","","","","","","","","","","","","deep learning; blockchain; iot; green offloading; smart edge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NUDB3HGL","journalArticle","2024","Rahbari, Dadmehr; Ahmed, Foisal; Jenihhin, Maksim; Alam, Muhammad Mahtab; Le Moullec, Yannick","Reliability-critical computation offloading in UAV swarms","","","1932-8184","10.1109/JSYST.2024.3432449","","","2024","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","18.0","","","","","","","","","","","","","","","","","","","","","reliability; task analysis; computational modeling; energy consumption; autonomous aerial vehicles; bayesian network (bn); collaboration; fault-tolerant; federated learning (fl); multiantenna communication; reliable offloading; signal to noise ratio; uav swarm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMJEFZPW","journalArticle","2025","Moon, Jeongwoo; Jeong, Kwanho; Chae, Sung Ho; Shim, Jaegyu; Kim, Jihye; Cho, Kyung Hwa; Park, Kiho","Robust deep learning model combined with missing input data estimation: Application in a 1000 m¡SUP¿3¡/SUP¿/day high-salinity SWRO plant","","","0011-9164","10.1016/j.desal.2025.118678","","","2025","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","603.0","","","","","","","","","","","","","","","","","","","","","deep learning; explainable ai; shapley additive explanations; non-autoregressive multiresolution imputation; reverse osmosis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6YT4USDE","journalArticle","2025","Pang, Wei; Xu, Kangming; Wu, Qingyuan; Wang, Chenyue; Li, Jingyue; Yin, Nan","Deep learning-based fuzzy decision support system-based fault diagnosis of wind turbine generators in electrical machines","","","0948-7921","10.1007/s00202-024-02426-4","","","2025","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","107.0","","","","","","","","","","","","","","","","","","","","","deep learning; fault diagnosis; decision support system; wind turbine; frequency harmonics; fuzzy optimization; rotor operations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8FFMFYZ7","journalArticle","2024","Rodrigues, Luiz Fernando A.; Monteiro, Henrique L. M.; Ferreira, Danton D.; Barbosa, Bruno H. G.; Carlos, A. R.; Duque, Carlos A.","Sample-by-sample power quality disturbance classification based on sliding window recursive discrete fourier transform","","","0378-7796","10.1016/j.epsr.2024.110607","","","2024","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","235.0","","","","","","","","","","","","","","","","","","","","","multi-class classification; electric power systems; power quality; sample-by-sample parameter estimation; smart grids","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E9JYDGDZ","journalArticle","2022","Sattari, Fereshteh; Lefsrud, Lianne; Kurian, Daniel; Macciotta, Renato","A theoretical framework for data-driven artificial intelligence decision making for enhancing the asset integrity management system in the oil & gas sector","","","0950-4230","10.1016/j.jlp.2021.104648","","","2022","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","74.0","","","","","","","","","","","","","","","","","","","","","machine learning; bayesian network; asset integrity management; incident data; keyword analysis; process safety","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3TALM8AL","journalArticle","2023","Anthony, Damsara; Siriwardana, Hasitha; Ashvini, Sanduni; Pallewatta, Shiran; Samarasekara, Sameera Maduranga; Edirisinghe, Sampath; Vithanage, Meththika","Trends in marine pollution mitigation technologies: Scientometric analysis of published literature (1990-2022)","","","2352-4855","10.1016/j.rsma.2023.103156","","","2023","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","66.0","","","","","","","","","","","","","","","","","","","","","bibliometric analysis; artificial intelligence and machine learning; keyword networks; marine pollution; scopus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B7S32844","journalArticle","2021","Ananias, Estevao; Gaspar, Pedro D.; Soares, Vasco N. G. J.; Caldeira, Joao M. L. P.","Artificial intelligence decision support system based on artificial neural networks to predict the commercialization time by the evolution of peach quality","","","2079-9292","10.3390/electronics10192394","","","2021","2025-12-15 17:38:52","2025-12-15 17:38:52","","","","","10.0","","","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/F3R9AJX5/Ananias et al. - 2021 - Artificial intelligence decision support system based on artificial neural networks to predict the c.pdf","","quality; smart cities; artificial intelligence decision support system; peach; physical-chemical parameters; refrigeration environment; retail","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
